plotID,rich_after,rich_before,q1_after,q1_before,q2_after,q2_before,cov_after,cov_before,nyr_after,nyr_before,drich,dq1,dq2,impact,severity,recency
ORNL_057,16.0,18.0,6.033779159966194,5.989646579573735,3.235948978895243,3.500431197518722,1.0,0.9896049896049897,3.0,3.0,-2.0,0.04413258039245882,-0.264482218623479,0,0.0,
ORNL_058,14.0,15.0,9.718512004361656,8.348375153861738,7.6607617360496,5.818274283776912,0.9789521848547243,0.9923664122137404,1.0,3.0,-1.0,1.370136850499918,1.842487452272688,0,0.0,
ORNL_059,16.0,13.0,10.387441836342985,8.35649007936916,7.780082987551867,6.577994829072105,0.9340463458110517,1.0,1.0,3.0,3.0,2.030951756973826,1.2020881584797625,0,0.0,
ORNL_060,16.0,15.0,6.8875775153371395,8.625148772764806,5.043558565491765,6.31054747912156,0.9804993392717306,0.9900990099009901,1.0,3.0,1.0,-1.7375712574276667,-1.2669889136297945,0,0.0,
ORNL_061,16.0,17.0,8.766294711225335,7.16534005087966,5.890016920473774,3.9745633860694465,0.9838776353865234,0.9935691318327974,1.0,2.0,-1.0,1.6009546603456748,1.9154535344043273,0,0.0,
ORNL_062,11.0,11.0,6.1540288440251905,6.186598036326063,4.678229269904196,4.989798242018492,0.9834733893557424,0.9969788519637462,1.0,3.0,0.0,-0.03256919230087263,-0.311568972114296,0,0.0,
ORNL_063,17.0,17.0,9.386220410712271,10.456174388994901,7.009561060408517,8.077412253882844,0.9608783129238183,0.9922178988326849,1.0,3.0,0.0,-1.06995397828263,-1.0678511934743273,0,0.0,
OSBS_001,4.0,8.0,2.8110611744415355,5.423495996145112,2.2,4.255696202531645,0.8347107438016529,0.9535423925667829,1.0,1.0,-4.0,-2.6124348217035767,-2.055696202531645,0,0.0,
OSBS_002,3.0,3.0,2.5854036680035377,2.8839905267179065,2.3038842345773043,2.7953795379537953,1.0,1.0,1.0,2.0,0.0,-0.29858685871436874,-0.49149530337649106,0,0.0,
OSBS_003,4.0,5.0,2.836896772412859,3.0158549876747465,2.436858860983375,2.5902408507976222,1.0,0.9945054945054945,1.0,3.0,-1.0,-0.1789582152618876,-0.15338198981424744,0,0.0,
OSBS_004,4.0,5.0,3.4338570639559007,3.428669560167474,3.0336134453781516,2.9816457632303455,1.0,0.9941520467836258,1.0,2.0,-1.0,0.005187503788426806,0.051967682147806116,0,0.0,
OSBS_006,3.0,4.0,2.1068388859373344,1.9789972034066925,1.7197753991928406,1.5337825855648168,1.0,0.989247311827957,1.0,1.0,-1.0,0.12784168253064188,0.18599281362802378,0,0.0,
OSBS_007,5.0,5.0,3.9603235419742453,4.290727070887222,3.5409836065573774,3.9781751249013926,0.9722222222222222,1.0,1.0,2.0,0.0,-0.33040352891297653,-0.43719151834401515,0,0.0,
OSBS_008,1.0,2.0,1.0,1.2069698076337374,1.0,1.0973293768545993,1.0,1.0,1.0,2.0,-1.0,-0.2069698076337374,-0.0973293768545993,0,0.0,
OSBS_025,2.0,2.0,1.2109971146588063,1.2647962999303775,1.0997506234413965,1.1336730888750777,1.0,1.0,1.0,5.0,0.0,-0.053799185271571126,-0.03392246543368116,0,0.0,
OSBS_026,3.0,2.0,1.977928630242096,1.8622136391626898,1.9107541462396995,1.7554147250698973,0.9976635514018691,1.0,5.0,4.0,1.0,0.1157149910794062,0.15533942116980226,0,0.0,
OSBS_027,4.0,4.0,2.1517055118886113,2.326581467130941,1.930804331539876,2.1198194841220555,1.0,1.0,5.0,4.0,0.0,-0.1748759552423298,-0.1890151525821795,0,0.0,
OSBS_028,3.0,3.0,1.6970792435239286,1.4705441234030798,1.5029832062557915,1.2678722313297563,0.9976744186046511,1.0,5.0,4.0,0.0,0.22653512012084875,0.23511097492603517,0,0.0,
OSBS_029,3.0,4.0,1.9045954819224034,1.9149731726009735,1.782084861183866,1.731947317959328,0.9973544973544973,0.9923664122137404,5.0,4.0,-1.0,-0.010377690678570195,0.050137543224537895,0,0.0,
OSBS_030,2.0,2.0,1.4503083368695786,1.6096040860002108,1.2737400530503982,1.4267095103037852,1.0,1.0,1.0,4.0,0.0,-0.15929574913063216,-0.15296945725338706,0,0.0,
OSBS_031,2.0,2.0,1.974810312227456,1.9983566895623366,1.950758221162038,1.996718322698268,1.0,1.0,4.0,4.0,0.0,-0.02354637733488052,-0.04596010153623009,0,0.0,
OSBS_032,2.0,2.0,1.9663579249110343,1.9993288785730143,1.934730056406124,1.9986585823898697,1.0,1.0,1.0,4.0,0.0,-0.032970953661979996,-0.06392852598374565,0,0.0,
OSBS_033,4.0,4.0,3.250860908260175,3.349468287147859,3.0336917562724013,2.930532382830275,1.0,1.0,1.0,3.0,0.0,-0.09860737888768423,0.10315937344212633,0,0.0,
OSBS_034,4.0,3.0,2.0592179749127766,1.992368721046046,1.7162652589904324,1.80766223612197,0.9901960784313726,1.0,1.0,3.0,1.0,0.06684925386673068,-0.09139697713153772,0,0.0,
OSBS_035,3.0,3.0,2.8351894676323948,2.2386767557158183,2.717408274785324,1.8778507960892532,1.0,1.0,1.0,3.0,0.0,0.5965127119165765,0.8395574786960709,1,0.1587904365398111,3.0
OSBS_036,2.0,4.0,1.8826099901707323,2.279527445957519,1.7880826525708793,2.1222707423580784,1.0,0.9938271604938271,1.0,3.0,-2.0,-0.39691745578678694,-0.33418808978719916,0,0.0,
OSBS_037,2.0,2.0,1.7256340945282889,1.4074403525609753,1.5621621621621624,1.2380384286095243,1.0,1.0,1.0,3.0,0.0,0.31819374196731354,0.3241237335526381,0,0.0,
OSBS_038,2.0,2.0,1.695355455792109,1.921644590979922,1.5245564412445358,1.8538070183067357,1.0,1.0,1.0,3.0,0.0,-0.22628913518781313,-0.32925057706219985,0,0.0,
OSBS_041,2.0,2.0,1.846718073718018,1.349391062985945,1.7313195548489666,1.1929743953886638,1.0,1.0,1.0,3.0,0.0,0.4973270107320731,0.5383451594603028,0,0.0,
OSBS_042,3.0,3.0,2.6941876908008595,2.3254910840344096,2.5313653136531364,2.178008492474601,1.0,1.0,1.0,3.0,0.0,0.3686966067664499,0.3533568211785356,0,0.0,
OSBS_043,2.0,3.0,1.9378192408783848,2.0686782547791025,1.8823529411764706,2.007369282957071,1.0,0.9923664122137404,1.0,3.0,-1.0,-0.13085901390071775,-0.12501634178060028,1,0.1295603244263102,6.0
OSBS_044,4.0,4.0,2.3723994147872838,1.9462402036721922,2.026666666666667,1.5679442508710801,0.9868421052631579,0.9888888888888889,1.0,3.0,0.0,0.4261592111150916,0.4587224157955867,0,0.0,
SCBI_002,7.0,8.0,1.6137186495190172,1.8404886179923847,1.225730442978322,1.317867894457234,0.9609774944460543,0.9672131147540983,1.0,1.0,-1.0,-0.2267699684733675,-0.09213745147891195,0,0.0,
SCBI_003,8.0,8.0,5.422606849736787,5.66861134745012,4.313609467455621,4.768025078369906,0.8546470999301188,0.9230769230769231,1.0,1.0,0.0,-0.24600449771333288,-0.4544156109142845,0,0.0,
SCBI_004,7.0,7.0,2.078344754805209,1.9359828923308213,1.4461097641613399,1.41750732183534,0.9632690541781451,0.9773878020713463,1.0,1.0,0.0,0.14236186247438765,0.028602442325999844,0,0.0,
SCBI_007,6.0,7.0,5.172818579717864,6.1625038432046155,4.545454545454545,5.451612903225805,0.6,0.8021978021978022,1.0,1.0,-1.0,-0.9896852634867512,-0.9061583577712602,0,0.0,
SCBI_008,8.0,8.0,3.189530017590957,3.493673796872349,2.2656179775280902,2.22503008423586,0.9440615323144541,0.9069767441860466,1.0,1.0,0.0,-0.3041437792813917,0.04058789329223034,0,0.0,
SCBI_010,3.0,3.0,2.0518002420162644,2.3997496400429705,1.8306636155606406,2.226993865030675,0.975,1.0,1.0,1.0,0.0,-0.3479493980267061,-0.39633024947003426,0,0.0,
SCBI_011,7.0,7.0,4.663444357359326,4.940675713399675,3.840425531914894,4.166666666666666,0.9500674763832658,0.9783333333333333,1.0,1.0,0.0,-0.27723135604034876,-0.32624113475177197,0,0.0,
SCBI_013,10.0,11.0,9.44940787421155,9.909081603072726,9.0,9.000000000000004,0.7083333333333334,0.8306878306878307,1.0,1.0,-1.0,-0.4596737288611763,-3.552713678800501e-15,0,0.0,
SCBI_014,6.0,6.0,4.173558880195433,4.2107786672021135,3.3684210526315788,3.4380952380952396,0.75,0.8477443609022557,1.0,2.0,0.0,-0.037219787006680605,-0.06967418546366089,0,0.0,
SCBI_015,5.0,5.0,2.03674721466554,1.641478675977598,1.6006340876790206,1.260087506076811,0.9918710201869665,0.9868518518518519,1.0,1.0,0.0,0.3952685386879422,0.3405465816022095,0,0.0,
SCBI_016,7.0,6.0,5.753330987107183,5.176208279362932,4.923076923076923,4.76470588235294,0.8278061224489796,0.8888888888888888,1.0,1.0,1.0,0.5771227077442509,0.15837104072398311,0,0.0,
SCBI_017,4.0,5.0,3.6264430977659163,4.430129223260261,3.2702702702702706,3.951219512195122,1.0,1.0,1.0,1.0,-1.0,-0.8036861254943446,-0.6809492419248513,0,0.0,
SCBI_018,9.0,9.0,7.5854324346540025,7.090296377646092,6.428571428571429,5.73015873015873,0.6093023255813954,0.7425629290617849,1.0,1.0,0.0,0.49513605700791086,0.6984126984126986,0,0.0,
SCBI_045,6.0,9.0,4.063863586783159,5.234540433863422,3.2850971922246224,4.0539941852415895,0.9768009768009768,0.9917355371900827,2.0,8.0,-3.0,-1.1706768470802622,-0.7688969930169671,0,0.0,
SCBI_046,13.0,20.0,5.467677492333739,9.743840873012802,3.9766427904079733,6.42628368073208,0.9562212702085744,0.9968750616115613,1.0,5.0,-7.0,-4.276163380679063,-2.449640890324107,0,0.0,
SCBI_047,7.0,9.0,5.181710750104551,6.4811946790212085,4.293265749456916,5.43060372283955,1.0,0.9963898916967509,3.0,8.0,-2.0,-1.2994839289166578,-1.1373379733826336,0,0.0,
SCBI_048,4.0,5.0,2.848869219772566,2.959922529470806,2.3100436681222707,2.152208297846453,0.9565217391304348,1.0,1.0,5.0,-1.0,-0.11105330969824001,0.1578353702758175,0,0.0,
SCBI_049,12.0,14.0,7.722351651876039,9.005979663482231,5.177242888402625,6.925796733787855,1.0,0.9976076555023924,3.0,8.0,-2.0,-1.2836280116061918,-1.7485538453852305,0,0.0,
SCBI_050,6.0,9.0,5.389070770225884,7.054298574215084,4.923076923076923,6.013767209011264,1.0,1.0,3.0,8.0,-3.0,-1.6652278039891995,-1.0906902859343406,0,0.0,
SCBI_051,7.0,9.0,4.177469297409137,5.320533872554736,3.219047619047619,4.241250424736663,0.8491704374057315,0.9936708860759493,1.0,5.0,-2.0,-1.1430645751455994,-1.0222028056890435,0,0.0,
SCBI_052,3.0,6.0,2.01963929931604,3.679580981371828,1.6623376623376624,3.0508447813042787,0.9375,0.9928057553956835,1.0,5.0,-3.0,-1.6599416820557877,-1.3885071189666163,0,0.0,
SCBI_053,12.0,12.0,6.358449592870124,6.626384962493429,3.9724137931034473,4.416645238707466,0.8758802816901409,1.0,1.0,5.0,0.0,-0.2679353696233049,-0.44423144560401884,0,0.0,
SCBI_054,7.0,9.0,5.141559147971688,6.659362655906662,4.033333333333333,5.471223021582734,0.9204545454545454,1.0,1.0,5.0,-2.0,-1.5178035079349739,-1.4378896882494008,0,0.0,
SCBI_055,15.0,18.0,8.589181280851337,11.347899997620585,6.295932678821879,8.948441114905807,0.8968618446230386,0.9930315298736352,1.0,5.0,-3.0,-2.7587187167692484,-2.6525084360839273,0,0.0,
SCBI_056,6.0,13.0,3.382813652231244,8.475199121022953,2.396508728179551,6.57991967871486,0.9375650364203955,0.9844970703125,1.0,5.0,-7.0,-5.09238546879171,-4.1834109505353085,0,0.0,
SCBI_057,7.0,10.0,4.8561033694072275,6.613142133471469,3.571428571428571,5.065356685177275,0.6666666666666667,1.0,1.0,5.0,-3.0,-1.7570387640642418,-1.4939281137487042,0,0.0,
SCBI_058,7.0,8.0,6.6138052152401965,6.309881961137063,6.230769230769231,5.293348823700262,0.4949494949494949,1.0,1.0,5.0,-1.0,0.30392325410313337,0.9374204070689691,0,0.0,
SCBI_061,5.0,7.0,4.0,5.155187683984902,3.2,4.312199807877041,0.5,0.9850746268656716,1.0,5.0,-2.0,-1.1551876839849022,-1.1121998078770412,0,0.0,
SCBI_062,7.0,8.0,4.658608502138058,5.7522320370403115,3.348837209302326,4.349270173505921,0.9791666666666666,1.0,1.0,5.0,-1.0,-1.0936235349022532,-1.0004329642035952,0,0.0,
SCBI_063,3.0,8.0,2.208636317342514,3.7780634121793346,1.986206896551724,3.3260032985156682,0.9583333333333334,0.9863636363636363,1.0,5.0,-5.0,-1.5694270948368207,-1.3397964019639441,0,0.0,
SCBI_064,10.0,11.0,8.724061861322058,7.289746955008772,7.529411764705882,5.430491297642652,0.6484375,1.0,1.0,5.0,-1.0,1.4343149063132863,2.0989204670632304,0,0.0,
SCBI_066,11.0,15.0,5.0337218940943576,7.211991119829862,3.0125391849529786,4.39494045985842,0.9365244536940687,0.9964664310954063,1.0,5.0,-4.0,-2.1782692257355043,-1.3824012749054413,0,0.0,
SCBI_067,5.0,9.0,2.742679901483569,4.6876179322687666,1.9350804050029782,3.272428810720268,1.0,0.9909502262443439,3.0,8.0,-4.0,-1.9449380307851976,-1.3373484057172897,0,0.0,
SERC_001,7.0,7.0,3.5918818247987865,4.2553966825853475,2.6869841269841266,3.2131147540983607,1.0,0.8978991596638656,2.0,1.0,0.0,-0.663514857786561,-0.5261306271142341,0,0.0,
SERC_002,6.0,5.0,1.6641414091218596,1.6103637901622643,1.2548899003567475,1.2443508234392953,0.9906594433028209,0.9661222020568663,2.0,1.0,1.0,0.05377761895959532,0.010539076917452261,0,0.0,
SERC_004,6.0,4.0,3.7185733448418237,2.9151385299621806,2.9861751152073728,2.56,0.9762872628726287,0.875,2.0,1.0,2.0,0.8034348148796431,0.4261751152073727,0,0.0,
SERC_005,7.0,8.0,5.121210699046013,5.947207270352655,3.9413604378420644,5.011363636363637,1.0,0.953514739229025,2.0,1.0,-1.0,-0.825996571306642,-1.0700031985215723,0,0.0,
SERC_006,10.0,10.0,5.164763570030598,6.526678929159268,3.760989010989011,5.22680412371134,0.9605405405405405,0.8731303418803419,2.0,1.0,0.0,-1.3619153591286706,-1.4658151127223293,0,0.0,
SERC_009,8.0,7.0,4.768850497736937,4.2935981480519425,3.085192697768763,2.892857142857142,1.0,0.7901234567901234,2.0,1.0,1.0,0.4752523496849941,0.19233555491162102,0,0.0,
SERC_010,4.0,4.0,2.8409054527600976,3.0306506024753275,2.3809523809523814,2.593360995850622,1.0,1.0,1.0,1.0,0.0,-0.18974514971522982,-0.2124086148982407,0,0.0,
SERC_011,3.0,2.0,2.2748480696013704,1.9411191355179587,2.1054919004346107,1.8882758620689657,1.0,1.0,2.0,1.0,1.0,0.33372893408341175,0.21721603836564496,0,0.0,
SERC_012,8.0,9.0,5.171328254173606,6.609325648291842,4.258943781942079,5.653846153846154,0.9903883495145631,0.9297142857142857,2.0,1.0,-1.0,-1.437997394118236,-1.3949023719040756,0,0.0,
SERC_013,9.0,9.0,6.233426019481002,6.8942314630944255,5.021638330757343,5.761904761904763,0.9841539332201471,0.7769753610875106,2.0,1.0,0.0,-0.6608054436134232,-0.7402664311474201,0,0.0,
SERC_014,10.0,7.0,3.8432881409475033,3.4548156873715477,2.2946605141727097,2.2519480519480513,0.9919388176932616,0.9818445896877269,2.0,1.0,3.0,0.3884724535759556,0.04271246222465841,0,0.0,
SERC_016,8.0,7.0,3.6882462381152585,3.787862242454957,2.658876987990912,2.8723404255319154,0.9924260496183206,0.9343283582089552,2.0,1.0,1.0,-0.09961600433969853,-0.2134634375410034,0,0.0,
SERC_017,9.0,9.0,3.629545955593616,3.6100387277427575,2.3645454545454543,2.3298662704309065,0.9907458310426974,0.9298469387755102,2.0,1.0,0.0,0.019507227850858566,0.034679184114547734,0,0.0,
SERC_019,4.0,5.0,3.454436655786227,3.551022341183033,3.1612903225806455,2.8425196850393712,1.0,0.8947368421052632,2.0,1.0,-1.0,-0.09658568539680612,0.3187706375412742,0,0.0,
SERC_021,5.0,6.0,3.711698598602606,4.331839590714321,3.031578947368421,3.4482758620689653,1.0,0.9095238095238095,2.0,1.0,-1.0,-0.6201409921117147,-0.41669691470054415,0,0.0,
SERC_022,11.0,9.0,6.608837660113476,5.8265547319451025,4.924231593995711,4.5233644859813085,0.9764773379231211,0.9338687628161313,2.0,1.0,2.0,0.7822829281683736,0.4008671080144026,0,0.0,
SERC_043,7.0,7.0,4.548973312508816,4.292176489118192,3.9824986130024715,3.7345596729760944,1.0,1.0,3.0,2.0,0.0,0.2567968233906246,0.24793894002637717,0,0.0,
SERC_044,7.0,8.0,3.7013747945458233,4.343383396853722,2.7013587080836268,3.4165920620710244,1.0,0.9909940526762957,9.0,2.0,-1.0,-0.6420086023078984,-0.7152333539873976,0,0.0,
SERC_045,10.0,9.0,5.75466423576474,4.894626859879171,4.6770309182397245,3.1409897292250237,1.0,1.0,9.0,2.0,1.0,0.860037375885569,1.5360411890147008,0,0.0,
SERC_047,9.0,10.0,4.811633115633448,5.999632550283171,3.5619477121402285,4.631823586639282,1.0,0.9951690821256038,9.0,2.0,-1.0,-1.187999434649723,-1.0698758744990533,0,0.0,
SERC_048,9.0,9.0,4.326305761370649,4.625187750934953,3.085685141108466,3.3270758122743676,1.0,1.0,3.0,2.0,0.0,-0.298881989564304,-0.24139067116590152,0,0.0,
SERC_049,10.0,10.0,2.8501724150120555,3.047783083613998,1.8903517020876432,1.8321966693100713,0.9988584504740111,1.0,9.0,2.0,0.0,-0.19761066860194232,0.05815503277757195,0,0.0,
SERC_050,12.0,12.0,6.920271998379085,7.655565005852242,5.473314820298184,6.37490377213241,0.9987908101571947,1.0,9.0,2.0,0.0,-0.7352930074731576,-0.9015889518342259,0,0.0,
SERC_051,12.0,13.0,8.841742928621356,10.116568505582178,7.455392332497313,8.727272727272728,1.0,1.0,3.0,2.0,-1.0,-1.274825576960822,-1.2718803947754154,0,0.0,
SERC_052,7.0,7.0,4.688706097862265,4.603526457029504,3.798204337714316,3.751361591285816,1.0,0.994444793170548,3.0,2.0,0.0,0.0851796408327612,0.04684274642850017,0,0.0,
SERC_053,9.0,10.0,5.366929955525083,6.5346582181645525,4.152638464893154,5.231616028181416,0.9927536231884058,0.9911533420707732,3.0,2.0,-1.0,-1.1677282626394696,-1.0789775632882623,0,0.0,
SERC_054,8.0,8.0,3.7712177093814017,3.7781891886632306,2.4758972955716696,2.48732624693377,1.0,1.0,3.0,2.0,0.0,-0.006971479281828952,-0.011428951362100204,0,0.0,
SERC_056,10.0,11.0,6.9924651201767,7.2758878306287,5.571586308428413,5.767553423462713,1.0,0.9915991156963891,3.0,2.0,-1.0,-0.2834227104520002,-0.19596711503429987,0,0.0,
SERC_057,10.0,10.0,6.027222881107331,6.350410854537937,4.382062995912479,4.914540059347179,1.0,1.0,3.0,2.0,0.0,-0.32318797343060623,-0.5324770634347002,0,0.0,
SERC_059,9.0,11.0,5.21794204612638,7.024570312794804,3.7271719038817004,5.33109469442579,0.9930562395351128,0.9842529604434367,3.0,2.0,-2.0,-1.8066282666684241,-1.6039227905440896,0,0.0,
SERC_060,8.0,8.0,3.124283762703577,3.0216537872976392,2.0136986301369864,1.9600000000000004,1.0,1.0,3.0,2.0,0.0,0.10262997540593766,0.05369863013698595,0,0.0,
SERC_062,15.0,16.0,6.1928842727292395,9.142306701748723,4.074756995581738,6.225882352941177,0.9962265237930638,0.9928628525750828,3.0,2.0,-1.0,-2.9494224290194833,-2.1511253573594393,0,0.0,
SERC_067,8.0,8.0,2.212451625908195,2.3610743548908726,1.457979891600008,1.5288767621646202,1.0,0.9889010687859687,3.0,1.0,0.0,-0.14862272898267737,-0.07089687056461225,0,0.0,
SOAP_002,1.0,2.0,1.0,1.6493848884661177,1.0,1.4705882352941173,1.0,1.0,1.0,1.0,-1.0,-0.6493848884661177,-0.4705882352941173,1,0.2897702785193237,4.0
SOAP_004,5.0,5.0,3.1420579465129816,3.6181241621374003,2.731513083048919,2.9069767441860463,0.9591836734693877,0.963076923076923,1.0,1.0,0.0,-0.47606621562441864,-0.1754636611371274,0,0.0,
SOAP_006,3.0,3.0,2.9511517858675242,2.6106906257834304,2.909090909090909,2.32258064516129,1.0,1.0,1.0,1.0,0.0,0.3404611600840939,0.5865102639296191,1,1.0,5.0
SOAP_007,3.0,2.0,2.7494592739972052,1.8898815748423097,2.571428571428571,1.7999999999999998,0.8809523809523809,1.0,1.0,1.0,1.0,0.8595776991548956,0.7714285714285714,0,0.0,
SOAP_008,2.0,4.0,1.7547653506033232,3.9373282727030876,1.6,3.878787878787879,0.75,1.0,1.0,1.0,-2.0,-2.1825629220997644,-2.278787878787879,1,1.4210951599914907,4.0
SOAP_009,1.0,2.0,1.0,1.1665796643952542,1.0,1.0739726027397258,1.0,0.9642857142857143,1.0,1.0,-1.0,-0.16657966439525418,-0.07397260273972583,0,0.0,
SOAP_010,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,
SOAP_012,2.0,3.0,2.0,2.690297101941233,2.0,2.488054607508533,1.0,1.0,1.0,1.0,-1.0,-0.690297101941233,-0.4880546075085328,1,1.0,5.0
SOAP_013,3.0,2.0,2.2173474522732106,1.8189685116531733,1.8148148148148147,1.6896551724137931,0.7142857142857143,1.0,1.0,1.0,1.0,0.3983789406200373,0.1251596424010215,1,0.2850268431417568,4.0
SOAP_015,3.0,3.0,2.360187141185778,2.4768224966781007,2.0864197530864197,2.2490272373540856,1.0,1.0,1.0,1.0,0.0,-0.11663535549232273,-0.1626074842676659,0,0.0,
SOAP_018,2.0,2.0,1.239315430729068,1.2775319170740629,1.1172413793103448,1.1421319796954315,0.9444444444444444,0.9333333333333333,1.0,1.0,0.0,-0.03821648634499497,-0.024890600385086614,0,0.0,
SOAP_021,4.0,4.0,1.7228114237211751,1.9392328218402912,1.344967807522874,1.485457429931253,0.9841269841269842,0.9811320754716981,1.0,1.0,0.0,-0.2164213981191161,-0.14048962240837914,0,0.0,
SOAP_031,4.0,5.0,3.2368748012681805,3.056449260751841,2.8514257826117273,2.3578947368421055,1.0,0.9821428571428571,3.0,1.0,-1.0,0.1804255405163393,0.4935310457696218,1,0.25,9.0
SOAP_043,4.0,7.0,2.784689551665731,5.605585546991946,2.2931323283082072,5.10718789407314,1.0,0.9888888888888889,2.0,1.0,-3.0,-2.8208959953262154,-2.8140555657649324,1,1.4426047913768196,4.0
SOAP_045,3.0,6.0,2.1034204921027633,3.9917782256840577,1.7333333333333334,3.2453987730061358,1.0,0.9782608695652174,1.0,1.0,-3.0,-1.8883577335812944,-1.5120654396728024,1,0.39532603845075,4.0
SOAP_046,6.0,8.0,3.6811439840671687,6.229708496789453,2.817745083320822,5.4,1.0,0.9861111111111112,3.0,1.0,-2.0,-2.548564512722284,-2.582254916679178,1,0.3447509837993527,4.0
SOAP_047,3.0,3.0,2.160354172938459,2.745874928063433,1.803236058942502,2.5223880597014925,1.0,1.0,2.0,1.0,0.0,-0.5855207551249739,-0.7191520007589904,1,0.874463054449941,4.0
SOAP_048,4.0,7.0,3.3294161040909054,4.323623726858031,2.8726790450928386,3.403778040141676,1.0,0.9894760924273621,3.0,1.0,-3.0,-0.9942076227671257,-0.5310989950488376,0,0.0,
SOAP_049,4.0,3.0,3.669257235240855,2.979591581971908,3.448362720403022,2.9597315436241614,1.0,1.0,2.0,1.0,1.0,0.6896656532689467,0.4886311767788607,0,0.0,
SOAP_050,2.0,4.0,1.091005254640512,2.0326708753868177,1.0350769230769232,1.6188340807174886,0.9827586206896551,1.0,1.0,1.0,-2.0,-0.9416656207463057,-0.5837571576405653,1,0.5243599366012576,4.0
SOAP_051,1.0,3.0,1.0,2.2173474522732106,1.0,1.8148148148148147,1.0,1.0,2.0,1.0,-2.0,-1.2173474522732106,-0.8148148148148147,1,0.2350203884464716,4.0
SOAP_052,5.0,6.0,4.254541982713922,3.7194842861847945,3.881720430107527,3.0476190476190474,0.9526315789473684,0.90625,2.0,1.0,-1.0,0.5350576965291278,0.8341013824884795,1,1.3542051212139885,4.0
SOAP_053,2.0,4.0,1.6493848884661177,2.937542574735416,1.4705882352941173,2.3684210526315788,0.8,1.0,1.0,1.0,-2.0,-1.288157686269298,-0.8978328173374615,1,1.592659192513581,3.0
SOAP_054,3.0,6.0,2.5352692215104113,4.232850896630586,2.3333333333333335,3.5998396150761836,1.0,0.9850746268656716,1.0,1.0,-3.0,-1.6975816751201744,-1.26650628174285,1,1.0,8.0
SOAP_055,3.0,6.0,1.864104470532951,3.66763715307677,1.5194805194805194,2.8669724770642198,1.0,0.96,1.0,1.0,-3.0,-1.803532682543819,-1.3474919575837003,1,0.9965622631109944,4.0
SOAP_056,3.0,4.0,2.2945065862214054,2.494425673152852,1.8988764044943824,1.9892294946147473,1.0,0.9795918367346939,2.0,1.0,-1.0,-0.19991908693144644,-0.09035309012036485,1,1.26838901803017,4.0
SOAP_057,4.0,4.0,3.155224647081286,2.749682914260237,2.6129032258064515,2.3156626506024094,1.0,0.967741935483871,3.0,1.0,0.0,0.4055417328210491,0.2972405752040421,1,0.5,9.0
SOAP_058,4.0,7.0,1.862146838379587,5.667940810052504,1.409864944216089,5.0,1.0,0.9232,1.0,1.0,-3.0,-3.8057939716729168,-3.590135055783911,1,1.3076222424047312,4.0
SOAP_060,2.0,5.0,1.2633812503027273,3.594579075379329,1.1327433628318584,3.0566037735849054,0.9375,0.9737237237237237,2.0,1.0,-3.0,-2.3311978250766017,-1.923860410753047,1,0.4240592856756803,4.0
SOAP_061,4.0,4.0,3.1695990401617604,3.3699221861993243,2.9236276849642007,3.0,0.9714285714285714,0.7777777777777778,1.0,1.0,0.0,-0.20032314603756385,-0.07637231503579933,1,0.5,9.0
TALL_001,13.0,20.0,11.308989989973055,15.720842994102167,10.125,13.777376654632974,0.9211711711711712,0.9629661979212158,1.0,2.0,-7.0,-4.411853004129112,-3.652376654632974,1,0.0,2.0
TALL_002,13.0,15.0,9.773559415933173,8.347474236685992,7.621951219512194,5.998949800462089,0.9630188679245283,1.0,1.0,2.0,-2.0,1.4260851792471811,1.6230014190501052,1,0.0,4.0
TALL_004,5.0,7.0,4.52183443425775,5.7274008823980065,4.153846153846153,5.194594594594596,1.0,0.935483870967742,1.0,1.0,-2.0,-1.2055664481402566,-1.0407484407484429,1,0.0,2.0
TALL_007,10.0,17.0,8.263509746405868,12.474227723524333,7.1358024691358,10.420161883738043,0.9445378151260504,0.9750715928829632,1.0,2.0,-7.0,-4.210717977118465,-3.2843594146022426,1,0.0,2.0
TALL_008,5.0,8.0,3.9735682157315915,4.107836378461914,3.4489795918367343,2.694736842105263,0.9615384615384616,0.9853078358208955,1.0,1.0,-3.0,-0.1342681627303226,0.7542427497314712,1,0.0,4.0
TALL_010,6.0,10.0,4.576570759483919,6.202352141559368,3.967032967032967,4.484472049689441,0.8421052631578947,0.868421052631579,1.0,1.0,-4.0,-1.6257813820754494,-0.5174390826564741,1,0.0,2.0
TALL_011,6.0,10.0,5.271826880867533,4.863329667430285,4.846153846153847,3.009950248756219,0.9567099567099567,0.9474025974025974,1.0,1.0,-4.0,0.408497213437248,1.8362035973976276,1,0.0,4.0
TALL_015,10.0,12.0,8.579637454103503,8.9100107956838,7.474576271186442,7.270440251572325,0.82281284606866,0.9558823529411765,1.0,1.0,-2.0,-0.3303733415802963,0.20413601961411665,1,0.0,4.0
TALL_016,10.0,11.0,6.044804625199595,7.732145215939758,3.818181818181819,5.326848249027237,0.9545957918050941,0.9513513513513514,1.0,1.0,-1.0,-1.6873405907401624,-1.5086664308454183,1,0.0,2.0
TALL_020,4.0,9.0,3.0371434488972433,7.748965077373172,2.727272727272727,6.914285714285715,0.9666666666666667,0.8717774762550882,1.0,1.0,-5.0,-4.711821628475929,-4.187012987012988,1,0.0,4.0
