plotID,pml_gpp
RMNP_003,2.9053043478260867
RMNP_004,3.2226956521739125
RMNP_005,4.152782608695652
RMNP_006,4.42895652173913
RMNP_007,3.484217391304348
RMNP_008,4.001826086956521
RMNP_009,2.9053043478260867
RMNP_010,3.484217391304348
RMNP_011,1.795
RMNP_012,4.631130434782609
RMNP_013,2.5755652173913046
RMNP_014,4.535217391304348
RMNP_015,3.240913043478262
RMNP_016,3.0765652173913045
RMNP_017,2.8510434782608693
RMNP_018,4.432521739130435
RMNP_019,2.7651739130434785
RMNP_020,3.240913043478262
RMNP_041,2.9711739130434784
RMNP_042,1.8977826086956529
RMNP_043,1.8977826086956529
RMNP_044,1.8977826086956529
RMNP_045,1.8977826086956529
RMNP_046,1.8977826086956529
RMNP_047,1.8977826086956529
RMNP_048,1.8977826086956529
RMNP_049,1.8977826086956529
SCBI_002,4.991782608695653
SCBI_003,5.074434782608695
SCBI_004,4.817304347826087
SCBI_005,5.042869565217392
SCBI_006,4.956260869565218
SCBI_007,4.935173913043478
SCBI_008,5.282565217391305
SCBI_010,4.861173913043478
SCBI_011,5.037608695652173
SCBI_012,4.562391304347827
SCBI_013,4.94108695652174
SCBI_014,5.07217391304348
SCBI_015,5.004434782608696
SCBI_016,4.933956521739131
SCBI_017,4.936739130434782
SCBI_018,4.848304347826087
SCBI_019,5.109478260869566
SCBI_021,4.956260869565218
SCBI_022,5.016869565217392
SCBI_023,5.004434782608696
SCBI_033,3.500739130434783
SCBI_034,3.500739130434783
SCBI_035,4.683608695652175
SCBI_038,4.683608695652175
SCBI_045,4.967739130434783
SCBI_046,4.991782608695653
SCBI_047,4.992347826086957
SCBI_048,4.992347826086957
SCBI_049,4.992347826086957
SCBI_050,4.879695652173912
SCBI_051,4.879695652173912
SCBI_052,4.967739130434783
SCBI_053,4.879695652173912
SCBI_054,4.967739130434783
SCBI_055,4.879695652173912
SCBI_056,4.879695652173912
SCBI_057,4.879695652173912
SCBI_058,4.967739130434783
SCBI_061,4.879695652173912
SCBI_062,4.992347826086957
SCBI_063,4.992347826086957
SCBI_064,4.967739130434783
SCBI_066,4.992347826086957
SCBI_067,4.992347826086957
SCBI_071,4.861173913043478
SERC_001,4.966000000000001
SERC_002,5.334434782608696
SERC_003,5.068869565217392
SERC_004,4.936782608695652
SERC_005,5.482043478260869
SERC_006,3.736173913043479
SERC_007,5.234347826086958
SERC_008,5.147130434782609
SERC_009,5.247
SERC_010,5.368652173913043
SERC_011,5.526130434782609
SERC_012,5.206043478260869
SERC_013,4.717260869565218
SERC_014,4.129913043478261
SERC_016,5.068869565217392
SERC_017,4.715521739130436
SERC_018,5.147130434782609
SERC_019,4.936782608695652
SERC_021,5.323478260869566
SERC_022,4.7501739130434775
SERC_043,5.323478260869566
SERC_044,5.469478260869565
SERC_045,4.652260869565216
